0.22742 -2.13895 1.34294 3.51161 7.43848 9.18524 17.07387 19.76784
0.23077 -2.13891 1.34209 3.51441 7.42660 9.19893 17.05485 19.78843
0.23411 -2.13887 1.34124 3.51724 7.41472 9.21262 17.03584 19.80904
0.23746 -2.13884 1.34038 3.52012 7.40286 9.22633 17.01685 19.82966
0.24080 -2.13880 1.33950 3.52303 7.39101 9.24005 16.99787 19.85029
0.24415 -2.13876 1.33863 3.52597 7.37917 9.25379 16.97889 19.87093
0.24749 -2.13872 1.33774 3.52896 7.36735 9.26753 16.95993 19.89159
0.25084 -2.13868 1.33684 3.53198 7.35554 9.28130 16.94098 19.91225
0.25418 -2.13864 1.33594 3.53503 7.34375 9.29507 16.92205 19.93293
0.25753 -2.13860 1.33503 3.53812 7.33197 9.30886 16.90312 19.95362
0.26087 -2.13856 1.33411 3.54125 7.32020 9.32265 16.88421 19.97432
0.26421 -2.13852 1.33318 3.54441 7.30845 9.33647 16.86531 19.99503
0.26756 -2.13848 1.33225 3.54761 7.29671 9.35029 16.84642 20.01576
0.27090 -2.13844 1.33131 3.55085 7.28499 9.36413 16.82754 20.03649
0.27425 -2.13839 1.33036 3.55412 7.27328 9.37798 16.80867 20.05724
0.27759 -2.13835 1.32940 3.55742 7.26158 9.39184 16.78981 20.07799
0.28094 -2.13831 1.32844 3.56076 7.24990 9.40572 16.77097 20.09876
0.28428 -2.13827 1.32747 3.56414 7.23823 9.41961 16.75214 20.11954
0.28763 -2.13822 1.32649 3.56755 7.22657 9.43351 16.73331 20.14034
0.29097 -2.13818 1.32551 3.57099 7.21493 9.44742 16.71450 20.16114
0.29431 -2.13813 1.32452 3.57447 7.20331 9.46135 16.69571 20.18195
0.29766 -2.13809 1.32353 3.57798 7.19169 9.47529 16.67692 20.20278
0.30100 -2.13804 1.32253 3.58153 7.18010 9.48924 16.65814 20.22362
0.30435 -2.13800 1.32152 3.58511 7.16851 9.50321 16.63938 20.24447
0.30769 -2.13795 1.32051 3.58872 7.15694 9.51718 16.62063 20.26533
0.31104 -2.13791 1.31949 3.59237 7.14539 9.53117 16.60189 20.28620
0.31438 -2.13786 1.31847 3.59605 7.13385 9.54518 16.58316 20.30709
0.31773 -2.13781 1.31744 3.59976 7.12232 9.55919 16.56444 20.32798
0.32107 -2.13777 1.31640 3.60351 7.11081 9.57322 16.54574 20.34889
0.32441 -2.13772 1.31536 3.60729 7.09932 9.58726 16.52705 20.36981
0.32776 -2.13767 1.31432 3.61110 7.08783 9.60131 16.50836 20.39074
0.33110 -2.13762 1.31327 3.61495 7.07636 9.61538 16.48969 20.41168
0.33445 -2.13757 1.31222 3.61882 7.06491 9.62945 16.47103 20.43263
0.33779 -2.13752 1.31116 3.62273 7.05347 9.64354 16.45239 20.45359
0.34114 -2.13748 1.31010 3.62667 7.04205 9.65765 16.43375 20.47457
0.34448 -2.13743 1.30903 3.63065 7.03064 9.67176 16.41513 20.49556
0.34783 -2.13738 1.30796 3.63465 7.01925 9.68589 16.39651 20.51655
0.35117 -2.13733 1.30689 3.63869 7.00787 9.70003 16.37791 20.53756
0.35452 -2.13728 1.30581 3.64276 6.99650 9.71418 16.35932 20.55859
0.35786 -2.13723 1.30473 3.64686 6.98515 9.72835 16.34075 20.57962
0.36120 -2.13718 1.30364 3.65099 6.97382 9.74252 16.32218 20.60066
0.36455 -2.13713 1.30256 3.65515 6.96250 9.75671 16.30363 20.62172
0.36789 -2.13707 1.30146 3.65934 6.95119 9.77092 16.28508 20.64279
0.37124 -2.13702 1.30037 3.66356 6.93991 9.78513 16.26655 20.66386
0.37458 -2.13697 1.29927 3.66782 6.92863 9.79936 16.24803 20.68495
0.37793 -2.13692 1.29817 3.67210 6.91737 9.81360 16.22952 20.70606
0.38127 -2.13687 1.29707 3.67641 6.90613 9.82785 16.21103 20.72717
0.38462 -2.13682 1.29596 3.68075 6.89490 9.84211 16.19254 20.74829
0.38796 -2.13676 1.29486 3.68513 6.88369 9.85639 16.17407 20.76943
0.39130 -2.13671 1.29375 3.68953 6.87249 9.87068 16.15561 20.79058
0.39465 -2.13666 1.29264 3.69396 6.86131 9.88498 16.13716 20.81174
0.39799 -2.13660 1.29152 3.69842 6.85014 9.89929 16.11872 20.83291
0.40134 -2.13655 1.29041 3.70291 6.83899 9.91362 16.10029 20.85409
0.40468 -2.13650 1.28929 3.70743 6.82785 9.92796 16.08188 20.87528
0.40803 -2.13644 1.28817 3.71198 6.81673 9.94231 16.06347 20.89649
0.41137 -2.13639 1.28705 3.71655 6.80563 9.95667 16.04508 20.91770
0.41472 -2.13634 1.28593 3.72116 6.79454 9.97105 16.02670 20.93893
0.41806 -2.13628 1.28481 3.72579 6.78346 9.98543 16.00833 20.96017
0.42140 -2.13623 1.28368 3.73045 6.77241 9.99983 15.98998 20.98142
0.42475 -2.13617 1.28256 3.73514 6.76136 10.01425 15.97163 21.00268
0.42809 -2.13612 1.28143 3.73985 6.75034 10.02867 15.95330 21.02395
0.43144 -2.13606 1.28031 3.74460 6.73933 10.04311 15.93497 21.04524
0.43478 -2.13601 1.27918 3.74937 6.72833 10.05756 15.91666 21.06653
0.43813 -2.13595 1.27805 3.75416 6.71736 10.07202 15.89837 21.08784
0.44147 -2.13590 1.27693 3.75899 6.70639 10.08649 15.88008 21.10916
0.44482 -2.13584 1.27580 3.76384 6.69545 10.10098 15.86180 21.13049
0.44816 -2.13579 1.27467 3.76872 6.68452 10.11547 15.84354 21.15183
0.45151 -2.13573 1.27354 3.77362 6.67361 10.12999 15.82529 21.17319
0.45485 -2.13568 1.27242 3.77855 6.66271 10.14451 15.80705 21.19455
0.45819 -2.13562 1.27129 3.78351 6.65183 10.15904 15.78882 21.21593
0.46154 -2.13556 1.27017 3.78849 6.64097 10.17359 15.77060 21.23732
0.46488 -2.13551 1.26904 3.79350 6.63012 10.18815 15.75239 21.25872
0.46823 -2.13545 1.26792 3.79853 6.61929 10.20272 15.73420 21.28013
0.47157 -2.13540 1.26679 3.80359 6.60848 10.21730 15.71602 21.30155
0.47492 -2.13534 1.26567 3.80867 6.59768 10.23190 15.69785 21.32298
0.47826 -2.13528 1.26455 3.81378 6.58690 10.24651 15.67969 21.34443
0.48161 -2.13523 1.26343 3.81892 6.57614 10.26113 15.66154 21.36588
0.48495 -2.13517 1.26231 3.82407 6.56539 10.27576 15.64340 21.38735
0.48829 -2.13512 1.26119 3.82926 6.55466 10.29040 15.62528 21.40883
0.49164 -2.13506 1.26008 3.83446 6.54395 10.30506 15.60717 21.43032
0.49498 -2.13500 1.25896 3.83970 6.53325 10.31973 15.58906 21.45183
0.49833 -2.13495 1.25785 3.84495 6.52258 10.33441 15.57097 21.47334
0.50167 -2.13489 1.25674 3.85023 6.51192 10.34910 15.55290 21.49486
0.50502 -2.13483 1.25563 3.85553 6.50127 10.36381 15.53483 21.51640
0.50836 -2.13478 1.25453 3.86086 6.49065 10.37853 15.51678 21.53795
0.51171 -2.13472 1.25342 3.86621 6.48004 10.39326 15.49873 21.55951
0.51505 -2.13467 1.25232 3.87158 6.46945 10.40800 15.48070 21.58108
0.51839 -2.13461 1.25122 3.87697 6.45888 10.42275 15.46268 21.60266
0.52174 -2.13455 1.25013 3.88239 6.44833 10.43752 15.44468 21.62426
0.52508 -2.13450 1.24903 3.88783 6.43779 10.45230 15.42668 21.64586
0.52843 -2.13444 1.24794 3.89329 6.42727 10.46709 15.40869 21.66748
0.53177 -2.13438 1.24685 3.89877 6.41677 10.48189 15.39072 21.68911
